行,行番,備考,在庫変換データID,変換先フラグ,商品コード,単位,数単位,入数,ケース,商品名/摘要,ロット,個別コード,品質コード,構成数量,規格型番,色,サイズ,数量,単価,金額,生機,反番,枝番,データ,担当,整経,製織,反数,長さ,重量,初反,格付,前処理,出庫日,出庫反数,検査日,パレット,生機ＮＯ,単価,評価下,親ID,日別行
2107,1,,285,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6122 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6122, ,,B,215565A0,I059 ,1,62.7,17.1, ,A,1000,        ,   ,2016/11/24,1684,99268,,正常,285,1
2108,2,,285,1,5/099268YX,6,7,,62.4,生機: 99268YX,,6161 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6161, ,,B,215565B0,I017 ,1,62.4,17.4, ,A,1000,        ,   ,2016/11/24,1684,99268,,正常,285,2
2109,3,,285,1,5/099268YX,6,7,,62.5,生機: 99268YX,,6162 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6162, ,,B,215565B0,I017 ,1,62.5,17.4, ,A,1000,        ,   ,2016/11/24,1684,99268,,正常,285,3
2110,4,,285,1,5/099268YX,6,7,,62.5,生機: 99268YX,,6163 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6163, ,,B,215565B0,I017 ,1,62.5,17.4, ,A,1000,        ,   ,2016/11/24,1684,99268,,正常,285,4
2111,5,,285,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6164 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6164, ,,B,215565B0,I017 ,1,62.7,17.5, ,A,1000,        ,   ,2016/11/24,1684,99268,,正常,285,5
2112,6,,285,1,5/290072ZA,6,7,,58.3,生機:290072ZA,,6286 ,A,,P100,50M,150,1,0,0,290072ZA,6286, ,1,B,225679A0,I077 ,1,58.3,11.7, ,A,1000,        ,   ,2016/11/24,1741,290072,,正常,285,6
2113,7,,285,1,5/290072ZA,6,7,,59,生機:290072ZA,,6287 ,A,,P100,50M,150,1,0,0,290072ZA,6287, ,1,B,225679A0,I077 ,1,59,11.8, ,A,1000,        ,   ,2016/11/24,1741,290072,,正常,285,7
2114,8,,285,1,5/290072ZA,6,7,,59.2,生機:290072ZA,,6288 ,A,,P100,50M,150,1,0,0,290072ZA,6288, ,1,B,225679A0,I077 ,1,59.2,11.8, ,A,1000,        ,   ,2016/11/24,1741,290072,,正常,285,8
2115,9,,285,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6289 ,A,,P100,50M,150,1,0,0,290072ZA,6289, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/11/24,1741,290072,,正常,285,9
2116,10,,285,1,5/290072ZA,6,7,,58.7,生機:290072ZA,,6369 ,A,,P100,50M,150,1,0,0,290072ZA,6369, ,1,B,225679B0,I079 ,1,58.7,11.7, ,A,1000,        ,   ,2016/11/24,1741,290072,,正常,285,10
2117,11,,285,1,5/290072ZA,6,7,,58.5,生機:290072ZA,,6370 ,A,,P100,50M,150,1,0,0,290072ZA,6370, ,1,B,225679B0,I079 ,1,58.5,11.6, ,A,1000,        ,   ,2016/11/24,1741,290072,,正常,285,11
2118,12,,285,1,5/290072ZA,6,7,,58.3,生機:290072ZA,,6371 ,A,,P100,50M,150,1,0,0,290072ZA,6371, ,1,B,225679B0,I079 ,1,58.3,11.6, ,A,1000,        ,   ,2016/11/24,1741,290072,,正常,285,12
2119,13,,285,1,5/290072ZA,6,7,,58.7,生機:290072ZA,,6372 ,A,,P100,50M,150,1,0,0,290072ZA,6372, ,1,B,225679B0,I079 ,1,58.7,11.7, ,A,1000,        ,   ,2016/11/24,1741,290072,,正常,285,13
2120,1,,286,1,5/099220JX,6,7,,60.3,生機: 99220JX,,6052 ,A,,P100,50M,140,1,25112,25112, 99220JX,6052, ,,B,225593A0,I074 ,1,60.3,11.3, ,A,1000,        ,   ,2016/11/25,1774,99220,,正常,286,1
2121,2,,286,1,5/099220JX,6,7,,60.5,生機: 99220JX,,6053 ,A,,P100,50M,140,1,25112,25112, 99220JX,6053, ,,B,225593A0,I074 ,1,60.5,11.3, ,A,1000,        ,   ,2016/11/25,1774,99220,,正常,286,2
2122,3,,286,1,5/099268YX,6,7,,62.1,生機: 99268YX,,6124 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6124, ,,B,215565A0,I059 ,1,62.1,17, ,A,1000,        ,   ,2016/11/25,1684,99268,,正常,286,3
2123,4,,286,1,5/099268YX,6,7,,62.4,生機: 99268YX,,6125 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6125, ,,B,215565A0,I059 ,1,62.4,17, ,A,1000,        ,   ,2016/11/25,1684,99268,,正常,286,4
2124,5,,286,1,5/099268YX,6,7,,62.5,生機: 99268YX,,6126 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6126, ,,B,215565A0,I059 ,1,62.5,17.1, ,A,1000,        ,   ,2016/11/25,1684,99268,,正常,286,5
2125,6,,286,1,5/099268YX,6,7,,62.5,生機: 99268YX,,6127 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6127, ,,B,215565A0,I059 ,1,62.5,17.1, ,A,1000,        ,   ,2016/11/25,1684,99268,,正常,286,6
2126,7,,286,1,5/099268YX,6,7,,62.5,生機: 99268YX,,6165 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6165, ,,B,215565B0,I017 ,1,62.5,17.4, ,A,1000,        ,   ,2016/11/25,1684,99268,,正常,286,7
2127,8,,286,1,5/099268YX,6,7,,62.6,生機: 99268YX,,6166 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6166, ,,B,215565B0,I017 ,1,62.6,17.5, ,A,1000,        ,   ,2016/11/25,1684,99268,,正常,286,8
2128,9,,286,1,5/290072ZA,6,7,,59,生機:290072ZA,,6290 ,A,,P100,50M,150,1,0,0,290072ZA,6290, ,1,B,225679A0,I077 ,1,59,11.8, ,A,1000,        ,   ,2016/11/25,1741,290072,,正常,286,9
2129,10,,286,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6291 ,A,,P100,50M,150,1,0,0,290072ZA,6291, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/11/25,1741,290072,,正常,286,10
2130,11,,286,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6292 ,A,,P100,50M,150,1,0,0,290072ZA,6292, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/11/25,1741,290072,,正常,286,11
2131,12,,286,1,5/290072ZA,6,7,,59,生機:290072ZA,,6293 ,A,,P100,50M,150,1,0,0,290072ZA,6293, ,1,B,225679A0,I077 ,1,59,11.8, ,A,1000,        ,   ,2016/11/25,1741,290072,,正常,286,12
2132,13,,286,1,5/290072ZA,6,7,,58.7,生機:290072ZA,,6373 ,A,,P100,50M,150,1,0,0,290072ZA,6373, ,1,B,225679B0,I079 ,1,58.7,11.7, ,A,1000,        ,   ,2016/11/25,1741,290072,,正常,286,13
2133,14,,286,1,5/290072ZA,6,7,,58.8,生機:290072ZA,,6374 ,A,,P100,50M,150,1,0,0,290072ZA,6374, ,1,B,225679B0,I079 ,1,58.8,11.7, ,A,1000,        ,   ,2016/11/25,1741,290072,,正常,286,14
2134,15,,286,1,5/290072ZA,6,7,,58.6,生機:290072ZA,,6375 ,A,,P100,50M,150,1,0,0,290072ZA,6375, ,1,B,225679B0,I079 ,1,58.6,11.7, ,A,1000,        ,   ,2016/11/25,1741,290072,,正常,286,15
2135,16,,286,1,5/290072ZA,6,7,,58.8,生機:290072ZA,,6376 ,A,,P100,50M,150,1,0,0,290072ZA,6376, ,1,B,225679B0,I079 ,1,58.8,11.7, ,A,1000,        ,   ,2016/11/25,1741,290072,,正常,286,16
2136,1,,287,1,5/099220JX,6,7,,60.5,生機: 99220JX,,6054 ,A,,P100,50M,140,1,25112,25112, 99220JX,6054, ,,B,225593A0,I074 ,1,60.5,11.3, ,A,1000,        ,   ,2016/11/28,1774,99220,,正常,287,1
2137,2,,287,1,5/099220JX,6,7,,60.3,生機: 99220JX,,6055 ,A,,P100,50M,140,1,25112,25112, 99220JX,6055, ,,B,225593A0,I074 ,1,60.3,11.3, ,A,1000,        ,   ,2016/11/28,1774,99220,,正常,287,2
2138,3,,287,1,5/099268YX,6,7,,62.4,生機: 99268YX,,6128 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6128, ,,B,215565A0,I059 ,1,62.4,17, ,A,1000,        ,   ,2016/11/28,1684,99268,,正常,287,3
2139,4,,287,1,5/099268YX,6,7,,62.5,生機: 99268YX,,6129 ,B,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6129, ,,B,215565A0,I059 ,1,62.5,17.1, ,B,1000,        ,   ,2016/11/28,1684,99268,,正常,287,4
2140,5,,287,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6167 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6167, ,,B,215565B0,I017 ,1,62.7,17.5, ,A,1000,        ,   ,2016/11/28,1684,99268,,正常,287,5
2141,6,,287,1,5/099268YX,6,7,,62.9,生機: 99268YX,,6168 ,B,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6168, ,,B,215565B0,I017 ,1,62.9,17.5, ,B,1000,        ,   ,2016/11/28,1684,99268,,正常,287,6
2142,7,,287,1,5/159580YX,6,7,,52.6,生機:159580YX,,6001 ,C,,P100,50M,180,1,0,0,159580YX,6001, ,,B,215716A0,I054 ,1,52.6,37.5, ,C,1000,        ,   ,2016/11/28,    ,159580,,正常,287,7
2143,8,,287,1,5/159580YX,6,7,,54,生機:159580YX,,6002 ,C,,P100,50M,180,1,0,0,159580YX,6002, ,,B,215716A0,I054 ,1,54,38.5, ,C,1000,        ,   ,2016/11/28,    ,159580,,正常,287,8
2144,9,,287,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6294 ,A,,P100,50M,150,1,0,0,290072ZA,6294, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/11/28,1741,290072,,正常,287,9
2145,10,,287,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6295 ,A,,P100,50M,150,1,0,0,290072ZA,6295, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/11/28,1741,290072,,正常,287,10
2146,11,,287,1,5/290072ZA,6,7,,58.9,生機:290072ZA,,6377 ,A,,P100,50M,150,1,0,0,290072ZA,6377, ,1,B,225679B0,I079 ,1,58.9,11.7, ,A,1000,        ,   ,2016/11/28,1741,290072,,正常,287,11
2147,12,,287,1,5/290072ZA,6,7,,58.9,生機:290072ZA,,6378 ,A,,P100,50M,150,1,0,0,290072ZA,6378, ,1,B,225679B0,I079 ,1,58.9,11.7, ,A,1000,        ,   ,2016/11/28,1741,290072,,正常,287,12
2148,1,,288,1,5/099268YX,6,7,,62.6,生機: 99268YX,,6130 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6130, ,,B,215565A0,I059 ,1,62.6,17.1, ,A,1000,        ,   ,2016/11/29,1684,99268,,正常,288,1
2149,2,,288,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6131 ,B,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6131, ,,B,215565A0,I059 ,1,62.7,17.1, ,B,1000,        ,   ,2016/11/29,1684,99268,,正常,288,2
2150,3,,288,1,5/099268YX,6,7,,62.4,生機: 99268YX,,6169 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6169, ,,B,215565B0,I017 ,1,62.4,17.4, ,A,1000,        ,   ,2016/11/29,1684,99268,,正常,288,3
2151,4,,288,1,5/099268YX,6,7,,62.8,生機: 99268YX,,6170 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6170, ,,B,215565B0,I017 ,1,62.8,17.5, ,A,1000,        ,   ,2016/11/29,1684,99268,,正常,288,4
2152,5,,288,1,5/171132ZX,6,7,,64.1,生機:171132ZX,,6138 ,A,,L45/TA37/P18,50M,130,1,32281,32281,171132ZX,6138, ,,B,225699C0,I039 ,1,64.1,14.1, ,A,1000,        ,   ,2016/11/29,1863,171132,,正常,288,5
2153,6,,288,1,5/171132ZX,6,7,,64,生機:171132ZX,,6139 ,A,,L45/TA37/P18,50M,130,1,32281,32281,171132ZX,6139, ,,B,225699C0,I039 ,1,64,14.1, ,A,1000,        ,   ,2016/11/29,1863,171132,,正常,288,6
2154,7,,288,1,5/290072ZA,6,7,,58.6,生機:290072ZA,,6296 ,A,,P100,50M,150,1,0,0,290072ZA,6296, ,1,B,225679A0,I077 ,1,58.6,11.7, ,A,1000,        ,   ,2016/11/29,1741,290072,,正常,288,7
2155,8,,288,1,5/290072ZA,6,7,,59,生機:290072ZA,,6297 ,A,,P100,50M,150,1,0,0,290072ZA,6297, ,1,B,225679A0,I077 ,1,59,11.8, ,A,1000,        ,   ,2016/11/29,1741,290072,,正常,288,8
2156,9,,288,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6298 ,A,,P100,50M,150,1,0,0,290072ZA,6298, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/11/29,1741,290072,,正常,288,9
2157,10,,288,1,5/290072ZA,6,7,,59,生機:290072ZA,,6299 ,A,,P100,50M,150,1,0,0,290072ZA,6299, ,1,B,225679A0,I077 ,1,59,11.8, ,A,1000,        ,   ,2016/11/29,1741,290072,,正常,288,10
2158,11,,288,1,5/290072ZA,6,7,,58.6,生機:290072ZA,,6379 ,A,,P100,50M,150,1,0,0,290072ZA,6379, ,1,B,225679B0,I079 ,1,58.6,11.7, ,A,1000,        ,   ,2016/11/29,1741,290072,,正常,288,11
2159,12,,288,1,5/290072ZA,6,7,,58.7,生機:290072ZA,,6380 ,A,,P100,50M,150,1,0,0,290072ZA,6380, ,1,B,225679B0,I079 ,1,58.7,11.7, ,A,1000,        ,   ,2016/11/29,1741,290072,,正常,288,12
2160,13,,288,1,5/290072ZA,6,7,,58.4,生機:290072ZA,,6381 ,A,,P100,50M,150,1,0,0,290072ZA,6381, ,1,B,225679B0,I079 ,1,58.4,11.6, ,A,1000,        ,   ,2016/11/29,1741,290072,,正常,288,13
2161,14,,288,1,5/290072ZA,6,7,,58.6,生機:290072ZA,,6382 ,A,,P100,50M,150,1,0,0,290072ZA,6382, ,1,B,225679B0,I079 ,1,58.6,11.7, ,A,1000,        ,   ,2016/11/29,1741,290072,,正常,288,14
2162,1,,289,1,5/099220JX,6,7,,60.4,生機: 99220JX,,6056 ,A,,P100,50M,140,1,25112,25112, 99220JX,6056, ,,B,225593A0,I074 ,1,60.4,11.3, ,A,1000,        ,   ,2016/11/30,1774,99220,,正常,289,1
2163,2,,289,1,5/099220JX,6,7,,60.2,生機: 99220JX,,6057 ,A,,P100,50M,140,1,25112,25112, 99220JX,6057, ,,B,225593A0,I074 ,1,60.2,11.3, ,A,1000,        ,   ,2016/11/30,1774,99220,,正常,289,2
2164,3,,289,1,5/099268YX,6,7,,62,生機: 99268YX,,6132 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6132, ,,B,215565A0,I059 ,1,62,16.9, ,A,1000,        ,   ,2016/11/30,1684,99268,,正常,289,3
2165,4,,289,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6133 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6133, ,,B,215565A0,I059 ,1,62.7,17.1, ,A,1000,        ,   ,2016/11/30,1684,99268,,正常,289,4
2166,5,,289,1,5/099268YX,6,7,,62.2,生機: 99268YX,,6171 ,B,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6171, ,,B,215565B0,I017 ,1,62.2,17.4, ,B,1000,        ,   ,2016/11/30,1684,99268,,正常,289,5
2167,6,,289,1,5/099268YX,6,7,,62.2,生機: 99268YX,,6172 ,B,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6172, ,,B,215565B0,I017 ,1,62.2,17.4, ,B,1000,        ,   ,2016/11/30,1684,99268,,正常,289,6
2168,7,,289,1,5/099268YX,6,7,,62.6,生機: 99268YX,,6174 ,B,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6174, ,,B,215565B0,I017 ,1,62.6,17.5, ,B,1000,        ,   ,2016/11/30,1684,99268,,正常,289,7
2169,8,,289,1,5/171132ZX,6,7,,63.8,生機:171132ZX,,6034 ,A,,L45/TA37/P18,50M,130,1,32281,32281,171132ZX,6034, ,,B,225699A0,I019 ,1,63.8,14.2, ,A,1000,        ,   ,2016/11/30,1863,171132,,正常,289,8
2170,9,,289,1,5/171132ZX,6,7,,63.7,生機:171132ZX,,6035 ,A,,L45/TA37/P18,50M,130,1,32281,32281,171132ZX,6035, ,,B,225699A0,I019 ,1,63.7,14.2, ,A,1000,        ,   ,2016/11/30,1863,171132,,正常,289,9
2171,10,,289,1,5/171132ZX,6,7,,64.1,生機:171132ZX,,6085 ,A,,L45/TA37/P18,50M,130,1,32281,32281,171132ZX,6085, ,,B,225699B0,I020 ,1,64.1,14.2, ,A,1000,        ,   ,2016/11/30,1863,171132,,正常,289,10
2172,11,,289,1,5/171132ZX,6,7,,64,生機:171132ZX,,6086 ,A,,L45/TA37/P18,50M,130,1,32281,32281,171132ZX,6086, ,,B,225699B0,I020 ,1,64,14.1, ,A,1000,        ,   ,2016/11/30,1863,171132,,正常,289,11
2173,12,,289,1,5/171132ZX,6,7,,63.4,生機:171132ZX,,6087 ,A,,L45/TA37/P18,50M,130,1,32281,32281,171132ZX,6087, ,,B,225699B0,I020 ,1,63.4,14, ,A,1000,        ,   ,2016/11/30,1863,171132,,正常,289,12
2174,13,,289,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6300 ,A,,P100,50M,150,1,0,0,290072ZA,6300, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/11/30,1741,290072,,正常,289,13
2175,14,,289,1,5/290072ZA,6,7,,59,生機:290072ZA,,6301 ,A,,P100,50M,150,1,0,0,290072ZA,6301, ,1,B,225679A0,I077 ,1,59,11.8, ,A,1000,        ,   ,2016/11/30,1741,290072,,正常,289,14
2176,15,,289,1,5/290072ZA,6,7,,59,生機:290072ZA,,6302 ,A,,P100,50M,150,1,0,0,290072ZA,6302, ,1,B,225679A0,I077 ,1,59,11.8, ,A,1000,        ,   ,2016/11/30,1741,290072,,正常,289,15
2177,16,,289,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6303 ,A,,P100,50M,150,1,0,0,290072ZA,6303, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/11/30,1741,290072,,正常,289,16
2178,17,,289,1,5/290072ZA,6,7,,58.8,生機:290072ZA,,6383 ,A,,P100,50M,150,1,0,0,290072ZA,6383, ,1,B,225679B0,I079 ,1,58.8,11.7, ,A,1000,        ,   ,2016/11/30,1741,290072,,正常,289,17
2179,18,,289,1,5/290072ZA,6,7,,58.8,生機:290072ZA,,6384 ,A,,P100,50M,150,1,0,0,290072ZA,6384, ,1,B,225679B0,I079 ,1,58.8,11.7, ,A,1000,        ,   ,2016/11/30,1741,290072,,正常,289,18
2180,1,,290,1,5/099220JX,6,7,,60.3,生機: 99220JX,,6058 ,A,,P100,50M,140,1,25112,25112, 99220JX,6058, ,,B,225593A0,I074 ,1,60.3,11.3, ,A,1000,        ,   ,2016/12/1,1774,99220,,正常,290,1
2181,2,,290,1,5/099220JX,6,7,,60,生機: 99220JX,,6059 ,A,,P100,50M,140,1,25112,25112, 99220JX,6059, ,,B,225593A0,I074 ,1,60,11.2, ,A,1000,        ,   ,2016/12/1,1774,99220,,正常,290,2
2182,3,,290,1,5/099268YX,6,7,,61.8,生機: 99268YX,,6134 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6134, ,,B,215565A0,I059 ,1,61.8,16.9, ,A,1000,        ,   ,2016/12/1,1684,99268,,正常,290,3
2183,4,,290,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6135 ,C,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6135, ,,B,215565A0,I059 ,1,62.7,17.1, ,C,1000,        ,   ,2016/12/1,    ,99268,,正常,290,4
2184,5,,290,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6136 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6136, ,,B,215565A0,I059 ,1,62.7,17.1, ,A,1000,        ,   ,2016/12/1,1684,99268,,正常,290,5
2185,6,,290,1,5/099268YX,6,7,,62.6,生機: 99268YX,,6137 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6137, ,,B,215565A0,I059 ,1,62.6,17.1, ,A,1000,        ,   ,2016/12/1,1684,99268,,正常,290,6
2186,7,,290,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6173 ,B,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6173, ,,B,215565B0,I017 ,1,62.7,17.5, ,B,1000,        ,   ,2016/12/1,1684,99268,,正常,290,7
2187,8,,290,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6175 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6175, ,,B,215565B0,I017 ,1,62.7,17.5, ,A,1000,        ,   ,2016/12/1,1684,99268,,正常,290,8
2188,9,,290,1,5/099268YX,6,7,,62.6,生機: 99268YX,,6176 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6176, ,,B,215565B0,I017 ,1,62.6,17.5, ,A,1000,        ,   ,2016/12/1,1684,99268,,正常,290,9
2189,10,,290,1,5/290072ZA,6,7,,59,生機:290072ZA,,6304 ,A,,P100,50M,150,1,0,0,290072ZA,6304, ,1,B,225679A0,I077 ,1,59,11.8, ,A,1000,        ,   ,2016/12/1,1741,290072,,正常,290,10
2190,11,,290,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6305 ,A,,P100,50M,150,1,0,0,290072ZA,6305, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/12/1,1741,290072,,正常,290,11
2191,12,,290,1,5/290072ZA,6,7,,58.7,生機:290072ZA,,6385 ,A,,P100,50M,150,1,0,0,290072ZA,6385, ,1,B,225679B0,I079 ,1,58.7,11.7, ,A,1000,        ,   ,2016/12/1,1741,290072,,正常,290,12
2192,13,,290,1,5/290072ZA,6,7,,58.8,生機:290072ZA,,6386 ,A,,P100,50M,150,1,0,0,290072ZA,6386, ,1,B,225679B0,I079 ,1,58.8,11.7, ,A,1000,        ,   ,2016/12/1,1741,290072,,正常,290,13
2193,14,,290,1,5/290072ZA,6,7,,58.7,生機:290072ZA,,6387 ,A,,P100,50M,150,1,0,0,290072ZA,6387, ,1,B,225679B0,I079 ,1,58.7,11.7, ,A,1000,        ,   ,2016/12/1,1741,290072,,正常,290,14
2194,15,,290,1,5/290072ZA,6,7,,58.7,生機:290072ZA,,6388 ,A,,P100,50M,150,1,0,0,290072ZA,6388, ,1,B,225679B0,I079 ,1,58.7,11.7, ,A,1000,        ,   ,2016/12/1,1741,290072,,正常,290,15
2195,16,,290,1,5/290168VX,6,7,,60.9,生機:290168VX,,6096 ,C,,P63/CU37,50M,137,1,22420,22420,290168VX,6096, ,,B,225701,I043 ,1,60.9,14.6, ,C,1000,        ,   ,2016/12/1,    ,290168,,正常,290,16
2196,1,,291,1,5/099220JX,6,7,,60.5,生機: 99220JX,,6060 ,A,,P100,50M,140,1,25112,25112, 99220JX,6060, ,,B,225593A0,I074 ,1,60.5,11.3, ,A,1000,        ,   ,2016/12/2,1774,99220,,正常,291,1
2197,2,,291,1,5/099220JX,6,7,,60.1,生機: 99220JX,,6061 ,A,,P100,50M,140,1,25112,25112, 99220JX,6061, ,,B,225593A0,I074 ,1,60.1,11.2, ,A,1000,        ,   ,2016/12/2,1774,99220,,正常,291,2
2198,3,,291,1,5/099268YX,6,7,,62.3,生機: 99268YX,,6138 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6138, ,,B,215565A0,I059 ,1,62.3,17, ,A,1000,        ,   ,2016/12/2,1684,99268,,正常,291,3
2199,4,,291,1,5/099268YX,6,7,,62.6,生機: 99268YX,,6139 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6139, ,,B,215565A0,I059 ,1,62.6,17.1, ,A,1000,        ,   ,2016/12/2,1684,99268,,正常,291,4
2200,5,,291,1,5/099268YX,6,7,,62.7,生機: 99268YX,,6177 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6177, ,,B,215565B0,I017 ,1,62.7,17.5, ,A,1000,        ,   ,2016/12/2,1684,99268,,正常,291,5
2201,6,,291,1,5/099268YX,6,7,,63,生機: 99268YX,,6178 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6178, ,,B,215565B0,I017 ,1,63,17.6, ,A,1000,        ,   ,2016/12/2,1684,99268,,正常,291,6
2202,7,,291,1,5/290072ZA,6,7,,58.2,生機:290072ZA,,6306 ,A,,P100,50M,150,1,0,0,290072ZA,6306, ,1,B,225679A0,I077 ,1,58.2,11.6, ,A,1000,        ,   ,2016/12/2,1741,290072,,正常,291,7
2203,8,,291,1,5/290072ZA,6,7,,58.8,生機:290072ZA,,6307 ,A,,P100,50M,150,1,0,0,290072ZA,6307, ,1,B,225679A0,I077 ,1,58.8,11.8, ,A,1000,        ,   ,2016/12/2,1741,290072,,正常,291,8
2204,9,,291,1,5/290072ZA,6,7,,59.2,生機:290072ZA,,6308 ,A,,P100,50M,150,1,0,0,290072ZA,6308, ,1,B,225679A0,I077 ,1,59.2,11.8, ,A,1000,        ,   ,2016/12/2,1741,290072,,正常,291,9
2205,10,,291,1,5/290072ZA,6,7,,59.1,生機:290072ZA,,6309 ,A,,P100,50M,150,1,0,0,290072ZA,6309, ,1,B,225679A0,I077 ,1,59.1,11.8, ,A,1000,        ,   ,2016/12/2,1741,290072,,正常,291,10
2206,11,,291,1,5/290072ZA,6,7,,58.7,生機:290072ZA,,6389 ,A,,P100,50M,150,1,0,0,290072ZA,6389, ,1,B,225679B0,I079 ,1,58.7,11.7, ,A,1000,        ,   ,2016/12/2,1741,290072,,正常,291,11
2207,12,,291,1,5/290072ZA,6,7,,58.6,生機:290072ZA,,6390 ,A,,P100,50M,150,1,0,0,290072ZA,6390, ,1,B,225679B0,I079 ,1,58.6,11.7, ,A,1000,        ,   ,2016/12/2,1741,290072,,正常,291,12
2208,13,,291,1,5/290072ZA,6,7,,58.3,生機:290072ZA,,6391 ,A,,P100,50M,150,1,0,0,290072ZA,6391, ,1,B,225679B0,I079 ,1,58.3,11.6, ,A,1000,        ,   ,2016/12/2,1741,290072,,正常,291,13
2209,14,,291,1,5/290072ZA,6,7,,58.5,生機:290072ZA,,6392 ,A,,P100,50M,150,1,0,0,290072ZA,6392, ,1,B,225679B0,I079 ,1,58.5,11.6, ,A,1000,        ,   ,2016/12/2,1741,290072,,正常,291,14
2210,15,,291,1,5/291012ZX,6,7,,67.9,生機:291012ZX,,6135 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6135, ,,B,115586B0,I035 ,1,67.9,5.5, ,A,1000,        ,   ,2016/12/2,1522,291012,,正常,291,15
2211,16,,291,1,5/295000YA,6,7,,69.3,生機:295000YA,,8396 ,C,,TA65/P35,50M,138,1,12100,12100,295000YA,8396, ,,B,225675A0,I065 ,1,69.3,16.9, ,C,1000,        ,   ,2016/12/2,    ,295000,,正常,291,16
2212,1,,292,1,5/099268YX,6,7,,62.4,生機: 99268YX,,6140 ,A,,R49/TA45/P6,50M,135,1,40156,40156, 99268YX,6140, ,,B,215565A0,I059 ,1,62.4,17, ,A,1000,        ,   ,2016/12/3,1635,99268,,正常,292,1
