コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
J/291052YX,整経賃291052YX,ｾｲｹｲﾁﾝ291052YX,反,0.017241379,P100,58M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,600,500,429,375,333,300,300,300,,,,,,,,,表示する,
J/292028YX,整経賃292028YX,ｾｲｹｲﾁﾝ292028YX,反,0.02,P80/C20,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/292030LX,整経賃292030LX,ｾｲｹｲﾁﾝ292030LX,反,0.02,P81/C19,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/292040YX,整経賃292040YX,ｾｲｹｲﾁﾝ292040YX,反,0.02,P82/C18,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/292046YX,整経賃292046YX,ｾｲｹｲﾁﾝ292046YX,反,0.02,P87/C13,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,1400,1167,1000,875,778,700,700,700,,,,,,,,,表示する,
J/292047LX,整経賃292047LX,ｾｲｹｲﾁﾝ292047LX,反,0.02,P86/C14,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/292048YX,整経賃292048YX,ｾｲｹｲﾁﾝ292048YX,反,0.02,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,1300,1083,929,813,722,650,650,650,,,,,,,,,表示する,
J/292049LX,整経賃292049LX,ｾｲｹｲﾁﾝ292049LX,反,0.02,P93/C7,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/292050YX,整経賃292050YX,ｾｲｹｲﾁﾝ292050YX,反,0.02,P94/CU6,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/295000YA,整経賃295000YA,ｾｲｹｲﾁﾝ295000YA,反,0.02,TA65/P35,50M,138,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,3000,2500,2143,1875,1667,1500,1500,1500,,,,,,,,,表示する,
J/295023YX,整経賃295023YX,ｾｲｹｲﾁﾝ295023YX,反,0.02,TA73/P27,50M,138,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,3000,2500,2143,1875,1667,1500,1500,1500,,,,,,,,,表示する,
J/295025YX,整経賃295025YX,ｾｲｹｲﾁﾝ295025YX,反,0.02,TA50/R40/P10,50M,123,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/295026YX,整経賃295026YX,ｾｲｹｲﾁﾝ295026YX,反,0.02,TA55/R35/P10,50M,114,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/295027YX,整経賃295027YX,ｾｲｹｲﾁﾝ295027YX,反,0.02,TA55/R35/P10,50M,115,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/295028YX,整経賃295028YX,ｾｲｹｲﾁﾝ295028YX,反,0.04,TA57/R34/P9,25M,104,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,50,,E,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/295029YX,整経賃295029YX,ｾｲｹｲﾁﾝ295029YX,反,0.04,TA57/R34/P9,25M,104,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,50,,E,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/350035YX,整経賃350035YX,ｾｲｹｲﾁﾝ350035YX,反,0.02,P100,50M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,1000,833,714,625,556,500,500,500,,,,,,,,,表示する,
